refDes,week,delivered_human,c1_expected_human,pct_technical,c3_expected_human,pct_retention,pct_science
RS03AXBS-LJ03A-10-ADCPTE303,2025-12-22,630 MiB,630 MiB,100.0,630 MiB,100.0,100.0
RS03AXBS-LJ03A-10-ADCPTE303,2025-12-29,630 MiB,630 MiB,100.0,630 MiB,100.0,100.0
RS03AXBS-LJ03A-10-ADCPTE303,2026-01-05,630 MiB,630 MiB,100.0,630 MiB,100.0,100.0
RS03AXBS-LJ03A-10-ADCPTE303,2026-01-12,630 MiB,630 MiB,100.0,630 MiB,100.0,100.0
RS03AXBS-LJ03A-10-ADCPTE303,2026-01-19,630 MiB,630 MiB,100.0,630 MiB,100.0,100.0
RS03AXBS-LJ03A-10-ADCPTE303,2026-01-26,629 MiB,630 MiB,99.8,630 MiB,99.8,100.0
RS03AXBS-LJ03A-10-ADCPTE303,2026-02-02,630 MiB,630 MiB,100.0,630 MiB,100.0,100.0
RS03AXBS-LJ03A-10-ADCPTE303,2026-02-09,630 MiB,630 MiB,100.0,630 MiB,100.0,100.0
RS03AXBS-LJ03A-10-ADCPTE303,2026-02-16,630 MiB,630 MiB,100.0,630 MiB,100.0,100.0
RS03AXBS-LJ03A-10-ADCPTE303,2026-02-23,630 MiB,630 MiB,100.0,630 MiB,100.0,100.0
RS03AXBS-LJ03A-10-ADCPTE303,2026-03-02,630 MiB,630 MiB,100.0,630 MiB,100.0,100.0
RS03AXBS-LJ03A-10-ADCPTE303,2026-03-09,630 MiB,630 MiB,100.0,630 MiB,100.0,100.0
RS03AXBS-LJ03A-10-ADCPTE303,2026-03-16,630 MiB,630 MiB,100.0,630 MiB,100.0,100.0
RS03AXBS-LJ03A-10-ADCPTE303,2026-03-23,630 MiB,630 MiB,100.0,630 MiB,100.0,100.0
RS03AXBS-LJ03A-10-ADCPTE303,2026-03-30,630 MiB,630 MiB,100.0,630 MiB,100.0,100.0
RS03AXBS-LJ03A-10-ADCPTE303,2026-04-06,630 MiB,630 MiB,100.0,630 MiB,100.0,100.0
RS03AXBS-LJ03A-10-ADCPTE303,2026-04-13,630 MiB,630 MiB,100.0,630 MiB,100.0,100.0
RS03AXBS-LJ03A-10-ADCPTE303,2026-04-20,630 MiB,630 MiB,100.0,630 MiB,100.0,100.0
RS03AXBS-LJ03A-10-ADCPTE303,2026-04-27,630 MiB,630 MiB,100.0,630 MiB,100.0,100.0
RS03AXBS-LJ03A-10-ADCPTE303,2026-05-04,630 MiB,630 MiB,100.0,630 MiB,100.0,100.0
RS03AXBS-LJ03A-10-ADCPTE303,2026-05-11,630 MiB,630 MiB,100.0,630 MiB,100.0,100.0
RS03AXBS-LJ03A-10-ADCPTE303,2026-05-18,630 MiB,630 MiB,100.0,630 MiB,100.0,100.0
RS03AXBS-LJ03A-10-ADCPTE303,2026-05-25,630 MiB,630 MiB,100.0,630 MiB,100.0,100.0
RS03AXBS-LJ03A-10-ADCPTE303,2026-06-01,630 MiB,630 MiB,100.0,630 MiB,100.0,100.0
RS03AXBS-LJ03A-10-ADCPTE303,2026-06-08,630 MiB,630 MiB,100.0,630 MiB,100.0,100.0
RS03AXBS-LJ03A-10-ADCPTE303,2026-06-15,630 MiB,630 MiB,100.0,630 MiB,100.0,100.0
RS03CCAL-MJ03F-05-BOTPTA301,2025-10-06,112 MiB,112 MiB,100.0,712.6 MiB,15.7,
RS03CCAL-MJ03F-05-BOTPTA301,2025-10-13,112 MiB,112 MiB,100.0,712.6 MiB,15.7,
RS03CCAL-MJ03F-05-BOTPTA301,2025-10-20,112 MiB,112 MiB,100.0,712.6 MiB,15.7,
RS03CCAL-MJ03F-05-BOTPTA301,2025-10-27,112 MiB,112 MiB,100.0,712.6 MiB,15.7,
RS03CCAL-MJ03F-05-BOTPTA301,2025-11-03,112 MiB,112 MiB,100.0,712.6 MiB,15.7,
RS03CCAL-MJ03F-05-BOTPTA301,2025-11-10,112 MiB,112 MiB,100.0,712.6 MiB,15.7,
RS03CCAL-MJ03F-05-BOTPTA301,2025-11-17,112 MiB,112 MiB,100.0,712.6 MiB,15.7,
RS03CCAL-MJ03F-05-BOTPTA301,2025-11-24,112 MiB,112 MiB,100.0,712.6 MiB,15.7,
RS03CCAL-MJ03F-05-BOTPTA301,2025-12-01,112 MiB,112 MiB,100.0,712.6 MiB,15.7,
RS03CCAL-MJ03F-05-BOTPTA301,2025-12-08,112 MiB,112 MiB,100.0,712.6 MiB,15.7,
RS03CCAL-MJ03F-05-BOTPTA301,2025-12-15,112 MiB,112 MiB,100.0,712.6 MiB,15.7,
RS03CCAL-MJ03F-05-BOTPTA301,2025-12-22,112 MiB,112 MiB,100.0,712.6 MiB,15.7,
RS03CCAL-MJ03F-05-BOTPTA301,2025-12-29,112 MiB,112 MiB,100.0,712.6 MiB,15.7,
RS03CCAL-MJ03F-05-BOTPTA301,2026-01-05,112 MiB,112 MiB,100.0,712.6 MiB,15.7,
RS03CCAL-MJ03F-05-BOTPTA301,2026-01-12,112 MiB,112 MiB,100.0,712.6 MiB,15.7,
RS03CCAL-MJ03F-05-BOTPTA301,2026-01-19,112 MiB,112 MiB,100.0,712.6 MiB,15.7,
RS03CCAL-MJ03F-05-BOTPTA301,2026-01-26,112 MiB,112 MiB,100.0,712.6 MiB,15.7,
RS03CCAL-MJ03F-05-BOTPTA301,2026-02-02,112 MiB,112 MiB,100.0,712.6 MiB,15.7,
RS03CCAL-MJ03F-05-BOTPTA301,2026-02-09,112 MiB,112 MiB,100.0,712.6 MiB,15.7,
RS03CCAL-MJ03F-05-BOTPTA301,2026-02-16,112 MiB,112 MiB,100.0,712.6 MiB,15.7,
RS03CCAL-MJ03F-05-BOTPTA301,2026-02-23,112 MiB,112 MiB,100.0,712.6 MiB,15.7,
RS03CCAL-MJ03F-05-BOTPTA301,2026-03-02,112 MiB,112 MiB,100.0,712.6 MiB,15.7,
RS03CCAL-MJ03F-05-BOTPTA301,2026-03-09,112 MiB,112 MiB,100.0,712.6 MiB,15.7,
RS03CCAL-MJ03F-05-BOTPTA301,2026-03-16,112 MiB,112 MiB,100.0,712.6 MiB,15.7,
RS03CCAL-MJ03F-05-BOTPTA301,2026-03-23,112 MiB,112 MiB,100.0,712.6 MiB,15.7,
RS03CCAL-MJ03F-05-BOTPTA301,2026-03-30,112 MiB,112 MiB,100.0,712.6 MiB,15.7,
RS03CCAL-MJ03F-05-BOTPTA301,2026-04-06,112 MiB,112 MiB,100.0,712.6 MiB,15.7,
RS03CCAL-MJ03F-05-BOTPTA301,2026-04-13,112 MiB,112 MiB,100.0,712.6 MiB,15.7,
RS03CCAL-MJ03F-05-BOTPTA301,2026-04-20,112 MiB,112 MiB,100.0,712.6 MiB,15.7,
RS03CCAL-MJ03F-05-BOTPTA301,2026-04-27,112 MiB,112 MiB,100.0,712.6 MiB,15.7,
RS03CCAL-MJ03F-05-BOTPTA301,2026-05-04,112 MiB,112 MiB,100.0,712.6 MiB,15.7,
RS03CCAL-MJ03F-05-BOTPTA301,2026-05-11,112 MiB,112 MiB,100.0,712.6 MiB,15.7,
RS03CCAL-MJ03F-05-BOTPTA301,2026-05-18,112 MiB,112 MiB,100.0,712.6 MiB,15.7,
RS03CCAL-MJ03F-05-BOTPTA301,2026-05-25,112 MiB,112 MiB,100.0,712.6 MiB,15.7,
RS03CCAL-MJ03F-05-BOTPTA301,2026-06-01,112 MiB,112 MiB,100.0,712.6 MiB,15.7,
RS03CCAL-MJ03F-05-BOTPTA301,2026-06-08,112 MiB,112 MiB,100.0,712.6 MiB,15.7,
RS03CCAL-MJ03F-05-BOTPTA301,2026-06-15,112 MiB,112 MiB,100.0,712.6 MiB,15.7,
RS03ECAL-MJ03E-06-BOTPTA302,2025-10-06,714 MiB,714 MiB,100.0,714 MiB,100.0,
RS03ECAL-MJ03E-06-BOTPTA302,2025-10-13,714 MiB,714 MiB,100.0,714 MiB,100.0,
RS03ECAL-MJ03E-06-BOTPTA302,2025-10-20,714 MiB,714 MiB,100.0,714 MiB,100.0,
RS03ECAL-MJ03E-06-BOTPTA302,2025-10-27,714 MiB,714 MiB,100.0,714 MiB,100.0,
RS03ECAL-MJ03E-06-BOTPTA302,2025-11-03,714 MiB,714 MiB,100.0,714 MiB,100.0,
RS03ECAL-MJ03E-06-BOTPTA302,2025-11-10,714 MiB,714 MiB,100.0,714 MiB,100.0,
RS03ECAL-MJ03E-06-BOTPTA302,2025-11-17,714 MiB,714 MiB,100.0,714 MiB,100.0,
RS03ECAL-MJ03E-06-BOTPTA302,2025-11-24,714 MiB,714 MiB,100.0,714 MiB,100.0,
RS03ECAL-MJ03E-06-BOTPTA302,2025-12-01,714 MiB,714 MiB,100.0,714 MiB,100.0,
RS03ECAL-MJ03E-06-BOTPTA302,2025-12-08,714 MiB,714 MiB,100.0,714 MiB,100.0,
RS03ECAL-MJ03E-06-BOTPTA302,2025-12-15,714 MiB,714 MiB,100.0,714 MiB,100.0,
RS03ECAL-MJ03E-06-BOTPTA302,2025-12-22,714 MiB,714 MiB,100.0,714 MiB,100.0,
RS03ECAL-MJ03E-06-BOTPTA302,2025-12-29,714 MiB,714 MiB,100.0,714 MiB,100.0,
RS03ECAL-MJ03E-06-BOTPTA302,2026-01-05,714 MiB,714 MiB,100.0,714 MiB,100.0,
RS03ECAL-MJ03E-06-BOTPTA302,2026-01-12,714 MiB,714 MiB,100.0,714 MiB,100.0,
RS03ECAL-MJ03E-06-BOTPTA302,2026-01-19,714 MiB,714 MiB,100.0,714 MiB,100.0,
RS03ECAL-MJ03E-06-BOTPTA302,2026-01-26,713 MiB,714 MiB,99.9,714 MiB,99.9,
RS03ECAL-MJ03E-06-BOTPTA302,2026-02-02,714 MiB,714 MiB,100.0,714 MiB,100.0,
RS03ECAL-MJ03E-06-BOTPTA302,2026-02-09,714 MiB,714 MiB,100.0,714 MiB,100.0,
RS03ECAL-MJ03E-06-BOTPTA302,2026-02-16,714 MiB,714 MiB,100.0,714 MiB,100.0,
RS03ECAL-MJ03E-06-BOTPTA302,2026-02-23,714 MiB,714 MiB,100.0,714 MiB,100.0,
RS03ECAL-MJ03E-06-BOTPTA302,2026-03-02,714 MiB,714 MiB,100.0,714 MiB,100.0,
RS03ECAL-MJ03E-06-BOTPTA302,2026-03-09,714 MiB,714 MiB,100.0,714 MiB,100.0,
RS03ECAL-MJ03E-06-BOTPTA302,2026-03-16,714 MiB,714 MiB,100.0,714 MiB,100.0,
RS03ECAL-MJ03E-06-BOTPTA302,2026-03-23,714 MiB,714 MiB,100.0,714 MiB,100.0,
RS03ECAL-MJ03E-06-BOTPTA302,2026-03-30,714 MiB,714 MiB,100.0,714 MiB,100.0,
RS03ECAL-MJ03E-06-BOTPTA302,2026-04-06,714 MiB,714 MiB,100.0,714 MiB,100.0,
RS03ECAL-MJ03E-06-BOTPTA302,2026-04-13,714 MiB,714 MiB,100.0,714 MiB,100.0,
RS03ECAL-MJ03E-06-BOTPTA302,2026-04-20,714 MiB,714 MiB,100.0,714 MiB,100.0,
RS03ECAL-MJ03E-06-BOTPTA302,2026-04-27,714 MiB,714 MiB,100.0,714 MiB,100.0,
RS03ECAL-MJ03E-06-BOTPTA302,2026-05-04,714 MiB,714 MiB,100.0,714 MiB,100.0,
RS03ECAL-MJ03E-06-BOTPTA302,2026-05-11,714 MiB,714 MiB,100.0,714 MiB,100.0,
RS03ECAL-MJ03E-06-BOTPTA302,2026-05-18,714 MiB,714 MiB,100.0,714 MiB,100.0,
RS03ECAL-MJ03E-06-BOTPTA302,2026-05-25,714 MiB,714 MiB,100.0,714 MiB,100.0,
RS03ECAL-MJ03E-06-BOTPTA302,2026-06-01,714 MiB,714 MiB,100.0,714 MiB,100.0,
RS03ECAL-MJ03E-06-BOTPTA302,2026-06-08,714 MiB,714 MiB,100.0,714 MiB,100.0,
RS03ECAL-MJ03E-06-BOTPTA302,2026-06-15,714 MiB,714 MiB,100.0,714 MiB,100.0,
RS03INT2-MJ03D-06-BOTPTA303,2025-10-06,112 MiB,112 MiB,100.0,665 MiB,16.8,
RS03INT2-MJ03D-06-BOTPTA303,2025-10-13,112 MiB,112 MiB,100.0,665 MiB,16.8,
RS03INT2-MJ03D-06-BOTPTA303,2025-10-20,112 MiB,112 MiB,100.0,665 MiB,16.8,
RS03INT2-MJ03D-06-BOTPTA303,2025-10-27,112 MiB,112 MiB,100.0,665 MiB,16.8,
RS03INT2-MJ03D-06-BOTPTA303,2025-11-03,112 MiB,112 MiB,100.0,665 MiB,16.8,
RS03INT2-MJ03D-06-BOTPTA303,2025-11-10,112 MiB,112 MiB,100.0,665 MiB,16.8,
RS03INT2-MJ03D-06-BOTPTA303,2025-11-17,112 MiB,112 MiB,100.0,665 MiB,16.8,
RS03INT2-MJ03D-06-BOTPTA303,2025-11-24,112 MiB,112 MiB,100.0,665 MiB,16.8,
RS03INT2-MJ03D-06-BOTPTA303,2025-12-01,112 MiB,112 MiB,100.0,665 MiB,16.8,
RS03INT2-MJ03D-06-BOTPTA303,2025-12-08,112 MiB,112 MiB,100.0,665 MiB,16.8,
RS03INT2-MJ03D-06-BOTPTA303,2025-12-15,112 MiB,112 MiB,100.0,665 MiB,16.8,
RS03INT2-MJ03D-06-BOTPTA303,2025-12-22,112 MiB,112 MiB,100.0,665 MiB,16.8,
RS03INT2-MJ03D-06-BOTPTA303,2025-12-29,112 MiB,112 MiB,100.0,665 MiB,16.8,
RS03INT2-MJ03D-06-BOTPTA303,2026-01-05,112 MiB,112 MiB,100.0,665 MiB,16.8,
RS03INT2-MJ03D-06-BOTPTA303,2026-01-12,112 MiB,112 MiB,100.0,665 MiB,16.8,
RS03INT2-MJ03D-06-BOTPTA303,2026-01-19,112 MiB,112 MiB,100.0,665 MiB,16.8,
RS03INT2-MJ03D-06-BOTPTA303,2026-01-26,112 MiB,112 MiB,100.0,665 MiB,16.8,
RS03INT2-MJ03D-06-BOTPTA303,2026-02-02,112 MiB,112 MiB,100.0,665 MiB,16.8,
RS03INT2-MJ03D-06-BOTPTA303,2026-02-09,112 MiB,112 MiB,100.0,665 MiB,16.8,
RS03INT2-MJ03D-06-BOTPTA303,2026-02-16,112 MiB,112 MiB,100.0,665 MiB,16.8,
RS03INT2-MJ03D-06-BOTPTA303,2026-02-23,112 MiB,112 MiB,100.0,665 MiB,16.8,
RS03INT2-MJ03D-06-BOTPTA303,2026-03-02,112 MiB,112 MiB,100.0,665 MiB,16.8,
RS03INT2-MJ03D-06-BOTPTA303,2026-03-09,112 MiB,112 MiB,100.0,665 MiB,16.8,
RS03INT2-MJ03D-06-BOTPTA303,2026-03-16,112 MiB,112 MiB,100.0,665 MiB,16.8,
RS03INT2-MJ03D-06-BOTPTA303,2026-03-23,112 MiB,112 MiB,100.0,665 MiB,16.8,
RS03INT2-MJ03D-06-BOTPTA303,2026-03-30,112 MiB,112 MiB,100.0,665 MiB,16.8,
RS03INT2-MJ03D-06-BOTPTA303,2026-04-06,112 MiB,112 MiB,100.0,665 MiB,16.8,
RS03INT2-MJ03D-06-BOTPTA303,2026-04-13,112 MiB,112 MiB,100.0,665 MiB,16.8,
RS03INT2-MJ03D-06-BOTPTA303,2026-04-20,112 MiB,112 MiB,100.0,665 MiB,16.8,
RS03INT2-MJ03D-06-BOTPTA303,2026-04-27,112 MiB,112 MiB,100.0,665 MiB,16.8,
RS03INT2-MJ03D-06-BOTPTA303,2026-05-04,112 MiB,112 MiB,100.0,665 MiB,16.8,
RS03INT2-MJ03D-06-BOTPTA303,2026-05-11,112 MiB,112 MiB,100.0,665 MiB,16.8,
RS03INT2-MJ03D-06-BOTPTA303,2026-05-18,112 MiB,112 MiB,100.0,665 MiB,16.8,
RS03INT2-MJ03D-06-BOTPTA303,2026-05-25,112 MiB,112 MiB,100.0,665 MiB,16.8,
RS03INT2-MJ03D-06-BOTPTA303,2026-06-01,112 MiB,112 MiB,100.0,665 MiB,16.8,
RS03INT2-MJ03D-06-BOTPTA303,2026-06-08,112 MiB,112 MiB,100.0,665 MiB,16.8,
RS03INT2-MJ03D-06-BOTPTA303,2026-06-15,112 MiB,112 MiB,100.0,665 MiB,16.8,
RS03ASHS-MJ03B-09-BOTPTA304,2025-10-06,112 MiB,112 MiB,100.0,392 MiB,28.6,
RS03ASHS-MJ03B-09-BOTPTA304,2025-10-13,112 MiB,112 MiB,100.0,392 MiB,28.6,
RS03ASHS-MJ03B-09-BOTPTA304,2025-10-20,112 MiB,112 MiB,100.0,392 MiB,28.6,
RS03ASHS-MJ03B-09-BOTPTA304,2025-10-27,112 MiB,112 MiB,100.0,392 MiB,28.6,
RS03ASHS-MJ03B-09-BOTPTA304,2025-11-03,112 MiB,112 MiB,100.0,392 MiB,28.6,
RS03ASHS-MJ03B-09-BOTPTA304,2025-11-10,112 MiB,112 MiB,100.0,392 MiB,28.6,
RS03ASHS-MJ03B-09-BOTPTA304,2025-11-17,112 MiB,112 MiB,100.0,392 MiB,28.6,
RS03ASHS-MJ03B-09-BOTPTA304,2025-11-24,112 MiB,112 MiB,100.0,392 MiB,28.6,
RS03ASHS-MJ03B-09-BOTPTA304,2025-12-01,112 MiB,112 MiB,100.0,392 MiB,28.6,
RS03ASHS-MJ03B-09-BOTPTA304,2025-12-08,112 MiB,112 MiB,100.0,392 MiB,28.6,
RS03ASHS-MJ03B-09-BOTPTA304,2025-12-15,112 MiB,112 MiB,100.0,392 MiB,28.6,
RS03ASHS-MJ03B-09-BOTPTA304,2025-12-22,112 MiB,112 MiB,100.0,392 MiB,28.6,
RS03ASHS-MJ03B-09-BOTPTA304,2025-12-29,112 MiB,112 MiB,100.0,392 MiB,28.6,
RS03ASHS-MJ03B-09-BOTPTA304,2026-01-05,112 MiB,112 MiB,100.0,392 MiB,28.6,
RS03ASHS-MJ03B-09-BOTPTA304,2026-01-12,112 MiB,112 MiB,100.0,392 MiB,28.6,
RS03ASHS-MJ03B-09-BOTPTA304,2026-01-19,112 MiB,112 MiB,100.0,392 MiB,28.6,
RS03ASHS-MJ03B-09-BOTPTA304,2026-01-26,112 MiB,112 MiB,100.0,392 MiB,28.6,
RS03ASHS-MJ03B-09-BOTPTA304,2026-02-02,112 MiB,112 MiB,100.0,392 MiB,28.6,
RS03ASHS-MJ03B-09-BOTPTA304,2026-02-09,112 MiB,112 MiB,100.0,392 MiB,28.6,
RS03ASHS-MJ03B-09-BOTPTA304,2026-02-16,112 MiB,112 MiB,100.0,392 MiB,28.6,
RS03ASHS-MJ03B-09-BOTPTA304,2026-02-23,112 MiB,112 MiB,100.0,392 MiB,28.6,
RS03ASHS-MJ03B-09-BOTPTA304,2026-03-02,112 MiB,112 MiB,100.0,392 MiB,28.6,
RS03ASHS-MJ03B-09-BOTPTA304,2026-03-09,112 MiB,112 MiB,100.0,392 MiB,28.6,
RS03ASHS-MJ03B-09-BOTPTA304,2026-03-16,112 MiB,112 MiB,100.0,392 MiB,28.6,
RS03ASHS-MJ03B-09-BOTPTA304,2026-03-23,112 MiB,112 MiB,100.0,392 MiB,28.6,
RS03ASHS-MJ03B-09-BOTPTA304,2026-03-30,112 MiB,112 MiB,100.0,392 MiB,28.6,
RS03ASHS-MJ03B-09-BOTPTA304,2026-04-06,112 MiB,112 MiB,100.0,392 MiB,28.6,
RS03ASHS-MJ03B-09-BOTPTA304,2026-04-13,112 MiB,112 MiB,100.0,392 MiB,28.6,
RS03ASHS-MJ03B-09-BOTPTA304,2026-04-20,112 MiB,112 MiB,100.0,392 MiB,28.6,
RS03ASHS-MJ03B-09-BOTPTA304,2026-04-27,112 MiB,112 MiB,100.0,392 MiB,28.6,
RS03ASHS-MJ03B-09-BOTPTA304,2026-05-04,112 MiB,112 MiB,100.0,392 MiB,28.6,
RS03ASHS-MJ03B-09-BOTPTA304,2026-05-11,112 MiB,112 MiB,100.0,392 MiB,28.6,
RS03ASHS-MJ03B-09-BOTPTA304,2026-05-18,112 MiB,112 MiB,100.0,392 MiB,28.6,
RS03ASHS-MJ03B-09-BOTPTA304,2026-05-25,112 MiB,112 MiB,100.0,392 MiB,28.6,
RS03ASHS-MJ03B-09-BOTPTA304,2026-06-01,112 MiB,112 MiB,100.0,392 MiB,28.6,
RS03ASHS-MJ03B-09-BOTPTA304,2026-06-08,112 MiB,112 MiB,100.0,392 MiB,28.6,
RS03ASHS-MJ03B-09-BOTPTA304,2026-06-15,112 MiB,112 MiB,100.0,392 MiB,28.6,
RS01SUM2-MJ01B-05-CAMDSB103,2025-10-06,15.76 GiB,13.9 GiB,113.4,13.9 GiB,113.4,
RS01SUM2-MJ01B-05-CAMDSB103,2025-10-13,16.84 GiB,13.9 GiB,121.2,13.9 GiB,121.2,
RS01SUM2-MJ01B-05-CAMDSB103,2025-10-20,17.29 GiB,13.9 GiB,124.4,13.9 GiB,124.4,
RS01SUM2-MJ01B-05-CAMDSB103,2025-10-27,11.72 GiB,13.9 GiB,84.3,13.9 GiB,84.3,
RS01SUM2-MJ01B-05-CAMDSB103,2025-11-03,10.56 GiB,13.9 GiB,76.0,13.9 GiB,76.0,
RS01SUM2-MJ01B-05-CAMDSB103,2025-11-10,7.33 GiB,13.9 GiB,52.8,13.9 GiB,52.8,
RS01SUM2-MJ01B-05-CAMDSB103,2025-11-17,6.38 GiB,13.9 GiB,45.9,13.9 GiB,45.9,
RS01SUM2-MJ01B-05-CAMDSB103,2025-11-24,7.29 GiB,13.9 GiB,52.4,13.9 GiB,52.4,
RS01SUM2-MJ01B-05-CAMDSB103,2025-12-01,7.23 GiB,13.9 GiB,52.0,13.9 GiB,52.0,
RS01SUM2-MJ01B-05-CAMDSB103,2025-12-08,4.79 GiB,13.9 GiB,34.5,13.9 GiB,34.5,
RS01SUM2-MJ01B-05-CAMDSB103,2025-12-15,7.3 GiB,13.9 GiB,52.5,13.9 GiB,52.5,
RS01SUM2-MJ01B-05-CAMDSB103,2025-12-22,6.16 GiB,13.9 GiB,44.3,13.9 GiB,44.3,
RS01SUM2-MJ01B-05-CAMDSB103,2025-12-29,7.3 GiB,13.9 GiB,52.5,13.9 GiB,52.5,
RS01SUM2-MJ01B-05-CAMDSB103,2026-01-05,7.2 GiB,13.9 GiB,51.8,13.9 GiB,51.8,
RS01SUM2-MJ01B-05-CAMDSB103,2026-01-12,7.22 GiB,13.9 GiB,52.0,13.9 GiB,52.0,
RS01SUM2-MJ01B-05-CAMDSB103,2026-01-19,7.21 GiB,13.9 GiB,51.9,13.9 GiB,51.9,
RS01SUM2-MJ01B-05-CAMDSB103,2026-01-26,7.22 GiB,13.9 GiB,52.0,13.9 GiB,52.0,
RS01SUM2-MJ01B-05-CAMDSB103,2026-02-02,7.25 GiB,13.9 GiB,52.1,13.9 GiB,52.1,
RS01SUM2-MJ01B-05-CAMDSB103,2026-02-09,7.19 GiB,13.9 GiB,51.7,13.9 GiB,51.7,
RS01SUM2-MJ01B-05-CAMDSB103,2026-02-16,7.26 GiB,13.9 GiB,52.2,13.9 GiB,52.2,
RS01SUM2-MJ01B-05-CAMDSB103,2026-02-23,7.28 GiB,13.9 GiB,52.4,13.9 GiB,52.4,
RS01SUM2-MJ01B-05-CAMDSB103,2026-03-02,7.21 GiB,13.9 GiB,51.9,13.9 GiB,51.9,
RS01SUM2-MJ01B-05-CAMDSB103,2026-03-09,6.76 GiB,13.9 GiB,48.7,13.9 GiB,48.7,
RS01SUM2-MJ01B-05-CAMDSB103,2026-03-16,7.31 GiB,13.9 GiB,52.6,13.9 GiB,52.6,
RS01SUM2-MJ01B-05-CAMDSB103,2026-03-23,7.29 GiB,13.9 GiB,52.5,13.9 GiB,52.5,
RS01SUM2-MJ01B-05-CAMDSB103,2026-03-30,7.3 GiB,13.9 GiB,52.5,13.9 GiB,52.5,
RS01SUM2-MJ01B-05-CAMDSB103,2026-04-06,7.23 GiB,13.9 GiB,52.0,13.9 GiB,52.0,
RS01SUM2-MJ01B-05-CAMDSB103,2026-04-13,7.28 GiB,13.9 GiB,52.4,13.9 GiB,52.4,
RS01SUM2-MJ01B-05-CAMDSB103,2026-04-20,7.25 GiB,13.9 GiB,52.2,13.9 GiB,52.2,
RS01SUM2-MJ01B-05-CAMDSB103,2026-04-27,7.24 GiB,13.9 GiB,52.1,13.9 GiB,52.1,
RS01SUM2-MJ01B-05-CAMDSB103,2026-05-04,7.26 GiB,13.9 GiB,52.2,13.9 GiB,52.2,
RS01SUM2-MJ01B-05-CAMDSB103,2026-05-11,7.26 GiB,13.9 GiB,52.3,13.9 GiB,52.3,
RS01SUM2-MJ01B-05-CAMDSB103,2026-05-18,7.3 GiB,13.9 GiB,52.5,13.9 GiB,52.5,
RS01SUM2-MJ01B-05-CAMDSB103,2026-05-25,7.29 GiB,13.9 GiB,52.5,13.9 GiB,52.5,
RS01SUM2-MJ01B-05-CAMDSB103,2026-06-01,7.31 GiB,13.9 GiB,52.6,13.9 GiB,52.6,
RS01SUM2-MJ01B-05-CAMDSB103,2026-06-08,7.38 GiB,13.9 GiB,53.1,13.9 GiB,53.1,
RS01SUM2-MJ01B-05-CAMDSB103,2026-06-15,7.5 GiB,13.9 GiB,54.0,13.9 GiB,54.0,
CE04OSBP-LV01C-06-CAMDSB106,2025-10-06,16.1 GiB,16.98 GiB,94.8,16.98 GiB,94.8,
CE04OSBP-LV01C-06-CAMDSB106,2025-10-13,11.25 GiB,16.98 GiB,66.2,16.98 GiB,66.2,
CE04OSBP-LV01C-06-CAMDSB106,2025-10-20,18.64 GiB,16.98 GiB,109.8,16.98 GiB,109.8,
CE04OSBP-LV01C-06-CAMDSB106,2025-10-27,13.92 GiB,16.98 GiB,82.0,16.98 GiB,82.0,
CE04OSBP-LV01C-06-CAMDSB106,2025-11-03,11.08 GiB,16.98 GiB,65.3,16.98 GiB,65.3,
CE04OSBP-LV01C-06-CAMDSB106,2025-11-10,5.58 GiB,16.98 GiB,32.9,16.98 GiB,32.9,
CE04OSBP-LV01C-06-CAMDSB106,2025-11-17,8.86 GiB,16.98 GiB,52.2,16.98 GiB,52.2,
CE04OSBP-LV01C-06-CAMDSB106,2025-11-24,8.07 GiB,16.98 GiB,47.5,16.98 GiB,47.5,
CE04OSBP-LV01C-06-CAMDSB106,2025-12-01,6.19 GiB,16.98 GiB,36.5,16.98 GiB,36.5,
CE04OSBP-LV01C-06-CAMDSB106,2025-12-08,8.42 GiB,16.98 GiB,49.6,16.98 GiB,49.6,
CE04OSBP-LV01C-06-CAMDSB106,2025-12-15,5.89 GiB,16.98 GiB,34.7,16.98 GiB,34.7,
CE04OSBP-LV01C-06-CAMDSB106,2025-12-22,8.77 GiB,16.98 GiB,51.7,16.98 GiB,51.7,
CE04OSBP-LV01C-06-CAMDSB106,2025-12-29,8.99 GiB,16.98 GiB,52.9,16.98 GiB,52.9,
CE04OSBP-LV01C-06-CAMDSB106,2026-01-05,9.16 GiB,16.98 GiB,53.9,16.98 GiB,53.9,
CE04OSBP-LV01C-06-CAMDSB106,2026-01-12,8.91 GiB,16.98 GiB,52.5,16.98 GiB,52.5,
CE04OSBP-LV01C-06-CAMDSB106,2026-01-19,8.44 GiB,16.98 GiB,49.7,16.98 GiB,49.7,
CE04OSBP-LV01C-06-CAMDSB106,2026-01-26,8.39 GiB,16.98 GiB,49.4,16.98 GiB,49.4,
CE04OSBP-LV01C-06-CAMDSB106,2026-02-02,6.85 GiB,16.98 GiB,40.3,16.98 GiB,40.3,
CE04OSBP-LV01C-06-CAMDSB106,2026-02-09,8.04 GiB,16.98 GiB,47.4,16.98 GiB,47.4,
CE04OSBP-LV01C-06-CAMDSB106,2026-02-16,9.45 GiB,16.98 GiB,55.6,16.98 GiB,55.6,
CE04OSBP-LV01C-06-CAMDSB106,2026-02-23,5.78 GiB,16.98 GiB,34.0,16.98 GiB,34.0,
