refDes,week,delivered_bytes,delivered_human
RS01SLBS-LJ01A-05-HPIESA101,2026-05-11,44040192,42 MiB
RS01SLBS-LJ01A-05-HPIESA101,2026-05-18,44040192,42 MiB
RS01SLBS-LJ01A-05-HPIESA101,2026-05-25,44040192,42 MiB
RS01SLBS-LJ01A-05-HPIESA101,2026-06-01,44040192,42 MiB
RS01SLBS-LJ01A-05-HPIESA101,2026-06-08,44040192,42 MiB
RS01SLBS-LJ01A-05-HPIESA101,2026-06-15,44040192,42 MiB
RS01SLBS-LJ01A-05-HPIESA101,2026-06-22,44040192,42 MiB
RS01SLBS-LJ01A-05-HPIESA101,2026-06-29,44040192,42 MiB
RS01SLBS-LJ01A-05-HPIESA101,2026-07-06,44040192,42 MiB
RS01SLBS-LJ01A-05-HPIESA101,2026-07-13,44040192,42 MiB
RS01SLBS-LJ01A-05-HPIESA101,2026-07-20,44040192,42 MiB
RS01SLBS-LJ01A-09-HYDBBA102,2026-04-13,41267788848,38.43 GiB
RS01SLBS-LJ01A-09-HYDBBA102,2026-04-20,38404893677,35.77 GiB
RS01SLBS-LJ01A-09-HYDBBA102,2026-04-27,54412810540,50.68 GiB
RS01SLBS-LJ01A-09-HYDBBA102,2026-05-04,48693667422,45.35 GiB
RS01SLBS-LJ01A-09-HYDBBA102,2026-05-11,30781773332,28.67 GiB
RS01SLBS-LJ01A-09-HYDBBA102,2026-05-18,53044527832,49.4 GiB
RS01SLBS-LJ01A-09-HYDBBA102,2026-05-25,54532171293,50.79 GiB
RS01SLBS-LJ01A-09-HYDBBA102,2026-06-01,58659543391,54.63 GiB
RS01SLBS-LJ01A-09-HYDBBA102,2026-06-08,54090376731,50.38 GiB
RS01SLBS-LJ01A-09-HYDBBA102,2026-06-15,40019322306,37.27 GiB
RS01SLBS-LJ01A-09-HYDBBA102,2026-06-22,10542383000,9.82 GiB
RS01SLBS-LJ01A-09-HYDBBA102,2026-06-29,23540711421,21.92 GiB
RS01SLBS-LJ01A-09-HYDBBA102,2026-07-06,33369108479,31.08 GiB
RS01SLBS-LJ01A-09-HYDBBA102,2026-07-13,28030114201,26.11 GiB
RS01SLBS-LJ01A-09-HYDBBA102,2026-07-20,41106590921,38.28 GiB
RS01SLBS-LJ01A-10-ADCPTE101,2026-04-13,0,0 bytes
RS01SLBS-LJ01A-10-ADCPTE101,2026-04-20,0,0 bytes
RS01SLBS-LJ01A-10-ADCPTE101,2026-04-27,0,0 bytes
RS01SLBS-LJ01A-10-ADCPTE101,2026-05-04,0,0 bytes
RS01SLBS-LJ01A-10-ADCPTE101,2026-05-11,0,0 bytes
RS01SLBS-LJ01A-10-ADCPTE101,2026-05-18,0,0 bytes
RS01SLBS-LJ01A-10-ADCPTE101,2026-05-25,0,0 bytes
RS01SLBS-LJ01A-10-ADCPTE101,2026-06-01,0,0 bytes
RS01SLBS-LJ01A-10-ADCPTE101,2026-06-08,0,0 bytes
RS01SLBS-LJ01A-10-ADCPTE101,2026-06-15,0,0 bytes
RS01SLBS-LJ01A-10-ADCPTE101,2026-06-22,0,0 bytes
RS01SLBS-LJ01A-10-ADCPTE101,2026-06-29,0,0 bytes
RS01SLBS-LJ01A-10-ADCPTE101,2026-07-06,0,0 bytes
RS01SLBS-LJ01A-10-ADCPTE101,2026-07-13,0,0 bytes
RS01SLBS-LJ01A-10-ADCPTE101,2026-07-20,0,0 bytes
RS01SLBS-LJ01A-11-OPTAAC103,2026-04-13,95420416,91 MiB
RS01SLBS-LJ01A-11-OPTAAC103,2026-04-20,95420416,91 MiB
RS01SLBS-LJ01A-11-OPTAAC103,2026-04-27,95420416,91 MiB
RS01SLBS-LJ01A-11-OPTAAC103,2026-05-04,95420416,91 MiB
RS01SLBS-LJ01A-11-OPTAAC103,2026-05-11,95420416,91 MiB
RS01SLBS-LJ01A-11-OPTAAC103,2026-05-18,95420416,91 MiB
RS01SLBS-LJ01A-11-OPTAAC103,2026-05-25,95420416,91 MiB
RS01SLBS-LJ01A-11-OPTAAC103,2026-06-01,95420416,91 MiB
RS01SLBS-LJ01A-11-OPTAAC103,2026-06-08,95420416,91 MiB
RS01SLBS-LJ01A-11-OPTAAC103,2026-06-15,95420416,91 MiB
RS01SLBS-LJ01A-11-OPTAAC103,2026-06-22,95420416,91 MiB
RS01SLBS-LJ01A-11-OPTAAC103,2026-06-29,95420416,91 MiB
RS01SLBS-LJ01A-11-OPTAAC103,2026-07-06,95420416,91 MiB
RS01SLBS-LJ01A-11-OPTAAC103,2026-07-13,95420416,91 MiB
RS01SLBS-LJ01A-11-OPTAAC103,2026-07-20,95420416,91 MiB
RS01SLBS-LJ01A-12-CTDPFB101,2026-04-13,32296138,30.8 MiB
RS01SLBS-LJ01A-12-CTDPFB101,2026-04-20,32296138,30.8 MiB
RS01SLBS-LJ01A-12-CTDPFB101,2026-04-27,32296138,30.8 MiB
RS01SLBS-LJ01A-12-CTDPFB101,2026-05-04,32296138,30.8 MiB
RS01SLBS-LJ01A-12-CTDPFB101,2026-05-11,32296138,30.8 MiB
RS01SLBS-LJ01A-12-CTDPFB101,2026-05-18,32296138,30.8 MiB
RS01SLBS-LJ01A-12-CTDPFB101,2026-05-25,32296138,30.8 MiB
RS01SLBS-LJ01A-12-CTDPFB101,2026-06-01,32296138,30.8 MiB
RS01SLBS-LJ01A-12-CTDPFB101,2026-06-08,32296138,30.8 MiB
RS01SLBS-LJ01A-12-CTDPFB101,2026-06-15,32296138,30.8 MiB
RS01SLBS-LJ01A-12-CTDPFB101,2026-06-22,32296138,30.8 MiB
RS01SLBS-LJ01A-12-CTDPFB101,2026-06-29,32296138,30.8 MiB
RS01SLBS-LJ01A-12-CTDPFB101,2026-07-06,32296138,30.8 MiB
RS01SLBS-LJ01A-12-CTDPFB101,2026-07-13,32296138,30.8 MiB
RS01SLBS-LJ01A-12-CTDPFB101,2026-07-20,32296138,30.8 MiB
RS01SLBS-MJ01A-05-HYDLFA101,2026-04-13,0,0 bytes
RS01SLBS-MJ01A-05-HYDLFA101,2026-04-20,0,0 bytes
RS01SLBS-MJ01A-05-HYDLFA101,2026-04-27,0,0 bytes
RS01SLBS-MJ01A-05-HYDLFA101,2026-05-04,0,0 bytes
RS01SLBS-MJ01A-05-HYDLFA101,2026-05-11,0,0 bytes
RS01SLBS-MJ01A-05-HYDLFA101,2026-05-18,0,0 bytes
RS01SLBS-MJ01A-05-HYDLFA101,2026-05-25,0,0 bytes
RS01SLBS-MJ01A-05-HYDLFA101,2026-06-01,0,0 bytes
RS01SLBS-MJ01A-05-HYDLFA101,2026-06-08,0,0 bytes
RS01SLBS-MJ01A-05-HYDLFA101,2026-06-15,0,0 bytes
RS01SLBS-MJ01A-05-HYDLFA101,2026-06-22,0,0 bytes
RS01SLBS-MJ01A-05-HYDLFA101,2026-06-29,0,0 bytes
RS01SLBS-MJ01A-05-HYDLFA101,2026-07-06,0,0 bytes
RS01SLBS-MJ01A-05-HYDLFA101,2026-07-13,0,0 bytes
RS01SLBS-MJ01A-05-HYDLFA101,2026-07-20,0,0 bytes
RS01SLBS-MJ01A-05-OBSBBA102,2026-04-13,0,0 bytes
RS01SLBS-MJ01A-05-OBSBBA102,2026-04-20,0,0 bytes
RS01SLBS-MJ01A-05-OBSBBA102,2026-04-27,0,0 bytes
RS01SLBS-MJ01A-05-OBSBBA102,2026-05-04,0,0 bytes
RS01SLBS-MJ01A-05-OBSBBA102,2026-05-11,0,0 bytes
RS01SLBS-MJ01A-05-OBSBBA102,2026-05-18,0,0 bytes
RS01SLBS-MJ01A-05-OBSBBA102,2026-05-25,0,0 bytes
RS01SLBS-MJ01A-05-OBSBBA102,2026-06-01,0,0 bytes
RS01SLBS-MJ01A-05-OBSBBA102,2026-06-08,0,0 bytes
RS01SLBS-MJ01A-05-OBSBBA102,2026-06-15,0,0 bytes
RS01SLBS-MJ01A-05-OBSBBA102,2026-06-22,0,0 bytes
RS01SLBS-MJ01A-05-OBSBBA102,2026-06-29,0,0 bytes
RS01SLBS-MJ01A-05-OBSBBA102,2026-07-06,0,0 bytes
RS01SLBS-MJ01A-05-OBSBBA102,2026-07-13,0,0 bytes
RS01SLBS-MJ01A-05-OBSBBA102,2026-07-20,0,0 bytes
RS01SLBS-MJ01A-06-PRESTA101,2026-04-13,139460608,133 MiB
RS01SLBS-MJ01A-06-PRESTA101,2026-04-20,139460608,133 MiB
RS01SLBS-MJ01A-06-PRESTA101,2026-04-27,139460608,133 MiB
RS01SLBS-MJ01A-06-PRESTA101,2026-05-04,139460608,133 MiB
RS01SLBS-MJ01A-06-PRESTA101,2026-05-11,139460608,133 MiB
RS01SLBS-MJ01A-06-PRESTA101,2026-05-18,139460608,133 MiB
RS01SLBS-MJ01A-06-PRESTA101,2026-05-25,139460608,133 MiB
RS01SLBS-MJ01A-06-PRESTA101,2026-06-01,139460608,133 MiB
RS01SLBS-MJ01A-06-PRESTA101,2026-06-08,139460608,133 MiB
RS01SLBS-MJ01A-06-PRESTA101,2026-06-15,139460608,133 MiB
RS01SLBS-MJ01A-06-PRESTA101,2026-06-22,139460608,133 MiB
RS01SLBS-MJ01A-06-PRESTA101,2026-06-29,139460608,133 MiB
RS01SLBS-MJ01A-06-PRESTA101,2026-07-06,139460608,133 MiB
RS01SLBS-MJ01A-06-PRESTA101,2026-07-13,139460608,133 MiB
RS01SLBS-MJ01A-06-PRESTA101,2026-07-20,139460608,133 MiB
RS01SLBS-MJ01A-12-VEL3DB101,2026-04-13,67528293,64.4 MiB
RS01SLBS-MJ01A-12-VEL3DB101,2026-04-20,67528293,64.4 MiB
RS01SLBS-MJ01A-12-VEL3DB101,2026-04-27,67528293,64.4 MiB
RS01SLBS-MJ01A-12-VEL3DB101,2026-05-04,67528293,64.4 MiB
RS01SLBS-MJ01A-12-VEL3DB101,2026-05-11,67528293,64.4 MiB
RS01SLBS-MJ01A-12-VEL3DB101,2026-05-18,67528293,64.4 MiB
RS01SLBS-MJ01A-12-VEL3DB101,2026-05-25,67528293,64.4 MiB
RS01SLBS-MJ01A-12-VEL3DB101,2026-06-01,67528293,64.4 MiB
RS01SLBS-MJ01A-12-VEL3DB101,2026-06-08,67528293,64.4 MiB
RS01SLBS-MJ01A-12-VEL3DB101,2026-06-15,67528293,64.4 MiB
RS01SLBS-MJ01A-12-VEL3DB101,2026-06-22,67528293,64.4 MiB
RS01SLBS-MJ01A-12-VEL3DB101,2026-06-29,67528293,64.4 MiB
RS01SLBS-MJ01A-12-VEL3DB101,2026-07-06,67528293,64.4 MiB
RS01SLBS-MJ01A-12-VEL3DB101,2026-07-13,67528293,64.4 MiB
RS01SLBS-MJ01A-12-VEL3DB101,2026-07-20,67528293,64.4 MiB
RS01SUM1-LJ01B-05-HYDLFA104,2026-04-13,0,0 bytes
RS01SUM1-LJ01B-05-HYDLFA104,2026-04-20,0,0 bytes
RS01SUM1-LJ01B-05-HYDLFA104,2026-04-27,0,0 bytes
RS01SUM1-LJ01B-05-HYDLFA104,2026-05-04,0,0 bytes
RS01SUM1-LJ01B-05-HYDLFA104,2026-05-11,0,0 bytes
RS01SUM1-LJ01B-05-HYDLFA104,2026-05-18,0,0 bytes
RS01SUM1-LJ01B-05-HYDLFA104,2026-05-25,0,0 bytes
RS01SUM1-LJ01B-05-HYDLFA104,2026-06-01,0,0 bytes
RS01SUM1-LJ01B-05-HYDLFA104,2026-06-08,0,0 bytes
RS01SUM1-LJ01B-05-HYDLFA104,2026-06-15,0,0 bytes
RS01SUM1-LJ01B-05-HYDLFA104,2026-06-22,0,0 bytes
RS01SUM1-LJ01B-05-HYDLFA104,2026-06-29,0,0 bytes
RS01SUM1-LJ01B-05-HYDLFA104,2026-07-06,0,0 bytes
RS01SUM1-LJ01B-05-HYDLFA104,2026-07-13,0,0 bytes
RS01SUM1-LJ01B-05-HYDLFA104,2026-07-20,0,0 bytes
RS01SUM1-LJ01B-05-OBSBBA101,2026-04-13,0,0 bytes
RS01SUM1-LJ01B-05-OBSBBA101,2026-04-20,0,0 bytes
RS01SUM1-LJ01B-05-OBSBBA101,2026-04-27,0,0 bytes
RS01SUM1-LJ01B-05-OBSBBA101,2026-05-04,0,0 bytes
RS01SUM1-LJ01B-05-OBSBBA101,2026-05-11,0,0 bytes
RS01SUM1-LJ01B-05-OBSBBA101,2026-05-18,0,0 bytes
RS01SUM1-LJ01B-05-OBSBBA101,2026-05-25,0,0 bytes
RS01SUM1-LJ01B-05-OBSBBA101,2026-06-01,0,0 bytes
RS01SUM1-LJ01B-05-OBSBBA101,2026-06-08,0,0 bytes
RS01SUM1-LJ01B-05-OBSBBA101,2026-06-15,0,0 bytes
RS01SUM1-LJ01B-05-OBSBBA101,2026-06-22,0,0 bytes
RS01SUM1-LJ01B-05-OBSBBA101,2026-06-29,0,0 bytes
RS01SUM1-LJ01B-05-OBSBBA101,2026-07-06,0,0 bytes
RS01SUM1-LJ01B-05-OBSBBA101,2026-07-13,0,0 bytes
RS01SUM1-LJ01B-05-OBSBBA101,2026-07-20,0,0 bytes
RS01SUM1-LJ01B-06-OBSSPA103,2026-04-13,0,0 bytes
RS01SUM1-LJ01B-06-OBSSPA103,2026-04-20,0,0 bytes
RS01SUM1-LJ01B-06-OBSSPA103,2026-04-27,0,0 bytes
RS01SUM1-LJ01B-06-OBSSPA103,2026-05-04,0,0 bytes
RS01SUM1-LJ01B-06-OBSSPA103,2026-05-11,0,0 bytes
RS01SUM1-LJ01B-06-OBSSPA103,2026-05-18,0,0 bytes
RS01SUM1-LJ01B-06-OBSSPA103,2026-05-25,0,0 bytes
RS01SUM1-LJ01B-06-OBSSPA103,2026-06-01,0,0 bytes
RS01SUM1-LJ01B-06-OBSSPA103,2026-06-08,0,0 bytes
RS01SUM1-LJ01B-06-OBSSPA103,2026-06-15,0,0 bytes
RS01SUM1-LJ01B-06-OBSSPA103,2026-06-22,0,0 bytes
RS01SUM1-LJ01B-06-OBSSPA103,2026-06-29,0,0 bytes
RS01SUM1-LJ01B-06-OBSSPA103,2026-07-06,0,0 bytes
RS01SUM1-LJ01B-06-OBSSPA103,2026-07-13,0,0 bytes
RS01SUM1-LJ01B-06-OBSSPA103,2026-07-20,0,0 bytes
RS01SUM1-LJ01B-07-OBSSPA102,2026-04-13,0,0 bytes
RS01SUM1-LJ01B-07-OBSSPA102,2026-04-20,0,0 bytes
RS01SUM1-LJ01B-07-OBSSPA102,2026-04-27,0,0 bytes
RS01SUM1-LJ01B-07-OBSSPA102,2026-05-04,0,0 bytes
RS01SUM1-LJ01B-07-OBSSPA102,2026-05-11,0,0 bytes
RS01SUM1-LJ01B-07-OBSSPA102,2026-05-18,0,0 bytes
RS01SUM1-LJ01B-07-OBSSPA102,2026-05-25,0,0 bytes
RS01SUM1-LJ01B-07-OBSSPA102,2026-06-01,0,0 bytes
RS01SUM1-LJ01B-07-OBSSPA102,2026-06-08,0,0 bytes
RS01SUM1-LJ01B-07-OBSSPA102,2026-06-15,0,0 bytes
RS01SUM1-LJ01B-07-OBSSPA102,2026-06-22,0,0 bytes
RS01SUM1-LJ01B-07-OBSSPA102,2026-06-29,0,0 bytes
RS01SUM1-LJ01B-07-OBSSPA102,2026-07-06,0,0 bytes
RS01SUM1-LJ01B-07-OBSSPA102,2026-07-13,0,0 bytes
RS01SUM1-LJ01B-07-OBSSPA102,2026-07-20,0,0 bytes
RS01SUM1-LJ01B-08-OBSSPA101,2026-04-13,0,0 bytes
RS01SUM1-LJ01B-08-OBSSPA101,2026-04-20,0,0 bytes
RS01SUM1-LJ01B-08-OBSSPA101,2026-04-27,0,0 bytes
RS01SUM1-LJ01B-08-OBSSPA101,2026-05-04,0,0 bytes
RS01SUM1-LJ01B-08-OBSSPA101,2026-05-11,0,0 bytes
RS01SUM1-LJ01B-08-OBSSPA101,2026-05-18,0,0 bytes
RS01SUM1-LJ01B-08-OBSSPA101,2026-05-25,0,0 bytes
RS01SUM1-LJ01B-08-OBSSPA101,2026-06-01,0,0 bytes
RS01SUM1-LJ01B-08-OBSSPA101,2026-06-08,0,0 bytes
RS01SUM1-LJ01B-08-OBSSPA101,2026-06-15,0,0 bytes
RS01SUM1-LJ01B-08-OBSSPA101,2026-06-22,0,0 bytes
RS01SUM1-LJ01B-08-OBSSPA101,2026-06-29,0,0 bytes
RS01SUM1-LJ01B-08-OBSSPA101,2026-07-06,0,0 bytes
RS01SUM1-LJ01B-08-OBSSPA101,2026-07-13,0,0 bytes
RS01SUM1-LJ01B-08-OBSSPA101,2026-07-20,0,0 bytes
RS01SUM1-LJ01B-09-PRESTB102,2026-04-13,110100480,105 MiB
RS01SUM1-LJ01B-09-PRESTB102,2026-04-20,110100480,105 MiB
RS01SUM1-LJ01B-09-PRESTB102,2026-04-27,110100480,105 MiB
RS01SUM1-LJ01B-09-PRESTB102,2026-05-04,110100480,105 MiB
RS01SUM1-LJ01B-09-PRESTB102,2026-05-11,110100480,105 MiB
RS01SUM1-LJ01B-09-PRESTB102,2026-05-18,110100480,105 MiB
RS01SUM1-LJ01B-09-PRESTB102,2026-05-25,110100480,105 MiB
RS01SUM1-LJ01B-09-PRESTB102,2026-06-01,110100480,105 MiB
RS01SUM1-LJ01B-09-PRESTB102,2026-06-08,110100480,105 MiB
RS01SUM1-LJ01B-09-PRESTB102,2026-06-15,110100480,105 MiB
RS01SUM1-LJ01B-09-PRESTB102,2026-06-22,110100480,105 MiB
RS01SUM1-LJ01B-09-PRESTB102,2026-06-29,110100480,105 MiB
RS01SUM1-LJ01B-09-PRESTB102,2026-07-06,110100480,105 MiB
RS01SUM1-LJ01B-09-PRESTB102,2026-07-13,110100480,105 MiB
RS01SUM1-LJ01B-09-PRESTB102,2026-07-20,110100480,105 MiB
RS01SUM1-LJ01B-12-VEL3DB104,2026-04-13,67528293,64.4 MiB
RS01SUM1-LJ01B-12-VEL3DB104,2026-04-20,67528293,64.4 MiB
RS01SUM1-LJ01B-12-VEL3DB104,2026-04-27,67528293,64.4 MiB
RS01SUM1-LJ01B-12-VEL3DB104,2026-05-04,67528293,64.4 MiB
RS01SUM1-LJ01B-12-VEL3DB104,2026-05-11,67528293,64.4 MiB
RS01SUM1-LJ01B-12-VEL3DB104,2026-05-18,67528293,64.4 MiB
RS01SUM1-LJ01B-12-VEL3DB104,2026-05-25,67528293,64.4 MiB
RS01SUM1-LJ01B-12-VEL3DB104,2026-06-01,67528293,64.4 MiB
RS01SUM1-LJ01B-12-VEL3DB104,2026-06-08,67528293,64.4 MiB
RS01SUM1-LJ01B-12-VEL3DB104,2026-06-15,67528293,64.4 MiB
RS01SUM1-LJ01B-12-VEL3DB104,2026-06-22,67528293,64.4 MiB
RS01SUM1-LJ01B-12-VEL3DB104,2026-06-29,67528293,64.4 MiB
RS01SUM1-LJ01B-12-VEL3DB104,2026-07-06,67528293,64.4 MiB
RS01SUM1-LJ01B-12-VEL3DB104,2026-07-13,67528293,64.4 MiB
RS01SUM1-LJ01B-12-VEL3DB104,2026-07-20,67528293,64.4 MiB
RS01SUM2-MJ01B-05-CAMDSB103,2026-04-13,7763131807,7.23 GiB
RS01SUM2-MJ01B-05-CAMDSB103,2026-04-20,7819335678,7.28 GiB
RS01SUM2-MJ01B-05-CAMDSB103,2026-04-27,7787144272,7.25 GiB
RS01SUM2-MJ01B-05-CAMDSB103,2026-05-04,7769423300,7.24 GiB
RS01SUM2-MJ01B-05-CAMDSB103,2026-05-11,7790499728,7.26 GiB
RS01SUM2-MJ01B-05-CAMDSB103,2026-05-18,7799517513,7.26 GiB
RS01SUM2-MJ01B-05-CAMDSB103,2026-05-25,7836427532,7.3 GiB
RS01SUM2-MJ01B-05-CAMDSB103,2026-06-01,7829611758,7.29 GiB
RS01SUM2-MJ01B-05-CAMDSB103,2026-06-08,7852575664,7.31 GiB
RS01SUM2-MJ01B-05-CAMDSB103,2026-06-15,7919474790,7.38 GiB
RS01SUM2-MJ01B-05-CAMDSB103,2026-06-22,8055160405,7.5 GiB
RS01SUM2-MJ01B-05-CAMDSB103,2026-06-29,8069630716,7.52 GiB
RS01SUM2-MJ01B-05-CAMDSB103,2026-07-06,8072671597,7.52 GiB
RS01SUM2-MJ01B-05-CAMDSB103,2026-07-13,8022130135,7.47 GiB
RS01SUM2-MJ01B-05-CAMDSB103,2026-07-20,8087142002,7.53 GiB
RS01SUM2-MJ01B-12-ADCPSK101,2026-04-13,660602880,630 MiB
RS01SUM2-MJ01B-12-ADCPSK101,2026-04-20,660602880,630 MiB
RS01SUM2-MJ01B-12-ADCPSK101,2026-04-27,660602880,630 MiB
RS01SUM2-MJ01B-12-ADCPSK101,2026-05-04,660602880,630 MiB
RS01SUM2-MJ01B-12-ADCPSK101,2026-05-11,660602880,630 MiB
RS01SUM2-MJ01B-12-ADCPSK101,2026-05-18,660602880,630 MiB
RS01SUM2-MJ01B-12-ADCPSK101,2026-05-25,660602880,630 MiB
RS01SUM2-MJ01B-12-ADCPSK101,2026-06-01,660602880,630 MiB
RS01SUM2-MJ01B-12-ADCPSK101,2026-06-08,660602880,630 MiB
RS01SUM2-MJ01B-12-ADCPSK101,2026-06-15,660602880,630 MiB
RS01SUM2-MJ01B-12-ADCPSK101,2026-06-22,660602880,630 MiB
RS01SUM2-MJ01B-12-ADCPSK101,2026-06-29,660602880,630 MiB
RS01SUM2-MJ01B-12-ADCPSK101,2026-07-06,660602880,630 MiB
RS01SUM2-MJ01B-12-ADCPSK101,2026-07-13,660602880,630 MiB
RS01SUM2-MJ01B-12-ADCPSK101,2026-07-20,660602880,630 MiB
RS03ASHS-MJ03B-05-OBSSPA302,2026-04-13,0,0 bytes
RS03ASHS-MJ03B-05-OBSSPA302,2026-04-20,0,0 bytes
RS03ASHS-MJ03B-05-OBSSPA302,2026-04-27,0,0 bytes
RS03ASHS-MJ03B-05-OBSSPA302,2026-05-04,0,0 bytes
RS03ASHS-MJ03B-05-OBSSPA302,2026-05-11,0,0 bytes
RS03ASHS-MJ03B-05-OBSSPA302,2026-05-18,0,0 bytes
RS03ASHS-MJ03B-05-OBSSPA302,2026-05-25,0,0 bytes
RS03ASHS-MJ03B-05-OBSSPA302,2026-06-01,0,0 bytes
RS03ASHS-MJ03B-05-OBSSPA302,2026-06-08,0,0 bytes
RS03ASHS-MJ03B-05-OBSSPA302,2026-06-15,0,0 bytes
RS03ASHS-MJ03B-05-OBSSPA302,2026-06-22,0,0 bytes
RS03ASHS-MJ03B-05-OBSSPA302,2026-06-29,0,0 bytes
RS03ASHS-MJ03B-05-OBSSPA302,2026-07-06,0,0 bytes
RS03ASHS-MJ03B-05-OBSSPA302,2026-07-13,0,0 bytes
RS03ASHS-MJ03B-05-OBSSPA302,2026-07-20,0,0 bytes
RS03ASHS-MJ03B-06-OBSSPA301,2026-04-13,0,0 bytes
RS03ASHS-MJ03B-06-OBSSPA301,2026-04-20,0,0 bytes
RS03ASHS-MJ03B-06-OBSSPA301,2026-04-27,0,0 bytes
RS03ASHS-MJ03B-06-OBSSPA301,2026-05-04,0,0 bytes
RS03ASHS-MJ03B-06-OBSSPA301,2026-05-11,0,0 bytes
RS03ASHS-MJ03B-06-OBSSPA301,2026-05-18,0,0 bytes
RS03ASHS-MJ03B-06-OBSSPA301,2026-05-25,0,0 bytes
RS03ASHS-MJ03B-06-OBSSPA301,2026-06-01,0,0 bytes
RS03ASHS-MJ03B-06-OBSSPA301,2026-06-08,0,0 bytes
RS03ASHS-MJ03B-06-OBSSPA301,2026-06-15,0,0 bytes
RS03ASHS-MJ03B-06-OBSSPA301,2026-06-22,0,0 bytes
RS03ASHS-MJ03B-06-OBSSPA301,2026-06-29,0,0 bytes
RS03ASHS-MJ03B-06-OBSSPA301,2026-07-06,0,0 bytes
RS03ASHS-MJ03B-06-OBSSPA301,2026-07-13,0,0 bytes
RS03ASHS-MJ03B-06-OBSSPA301,2026-07-20,0,0 bytes
RS03ASHS-MJ03B-07-TMPSFA301,2026-04-13,15414063,14.7 MiB
RS03ASHS-MJ03B-07-TMPSFA301,2026-04-20,15414063,14.7 MiB
RS03ASHS-MJ03B-07-TMPSFA301,2026-04-27,15414063,14.7 MiB
RS03ASHS-MJ03B-07-TMPSFA301,2026-05-04,15414063,14.7 MiB
RS03ASHS-MJ03B-07-TMPSFA301,2026-05-11,15414063,14.7 MiB
RS03ASHS-MJ03B-07-TMPSFA301,2026-05-18,15414063,14.7 MiB
RS03ASHS-MJ03B-07-TMPSFA301,2026-05-25,15414063,14.7 MiB
RS03ASHS-MJ03B-07-TMPSFA301,2026-06-01,15414063,14.7 MiB
RS03ASHS-MJ03B-07-TMPSFA301,2026-06-08,15414063,14.7 MiB
RS03ASHS-MJ03B-07-TMPSFA301,2026-06-15,15414063,14.7 MiB
RS03ASHS-MJ03B-07-TMPSFA301,2026-06-22,15414063,14.7 MiB
RS03ASHS-MJ03B-07-TMPSFA301,2026-06-29,15414063,14.7 MiB
RS03ASHS-MJ03B-07-TMPSFA301,2026-07-06,15414063,14.7 MiB
RS03ASHS-MJ03B-07-TMPSFA301,2026-07-13,15414063,14.7 MiB
RS03ASHS-MJ03B-07-TMPSFA301,2026-07-20,15414063,14.7 MiB
RS03ASHS-MJ03B-09-BOTPTA304,2026-04-13,117440512,112 MiB
RS03ASHS-MJ03B-09-BOTPTA304,2026-04-20,117440512,112 MiB
RS03ASHS-MJ03B-09-BOTPTA304,2026-04-27,117440512,112 MiB
RS03ASHS-MJ03B-09-BOTPTA304,2026-05-04,117440512,112 MiB
RS03ASHS-MJ03B-09-BOTPTA304,2026-05-11,117440512,112 MiB
RS03ASHS-MJ03B-09-BOTPTA304,2026-05-18,117440512,112 MiB
RS03ASHS-MJ03B-09-BOTPTA304,2026-05-25,117440512,112 MiB
RS03ASHS-MJ03B-09-BOTPTA304,2026-06-01,117440512,112 MiB
RS03ASHS-MJ03B-09-BOTPTA304,2026-06-08,117440512,112 MiB
RS03ASHS-MJ03B-09-BOTPTA304,2026-06-15,117440512,112 MiB
RS03ASHS-MJ03B-09-BOTPTA304,2026-06-22,117440512,112 MiB
RS03ASHS-MJ03B-09-BOTPTA304,2026-06-29,117440512,112 MiB
RS03ASHS-MJ03B-09-BOTPTA304,2026-07-06,117440512,112 MiB
RS03ASHS-MJ03B-09-BOTPTA304,2026-07-13,117440512,112 MiB
RS03ASHS-MJ03B-09-BOTPTA304,2026-07-20,117440512,112 MiB
RS03ASHS-MJ03B-10-CTDPFB304,2026-04-13,23488101,22.4 MiB
RS03ASHS-MJ03B-10-CTDPFB304,2026-04-20,23488101,22.4 MiB
RS03ASHS-MJ03B-10-CTDPFB304,2026-04-27,23488101,22.4 MiB
RS03ASHS-MJ03B-10-CTDPFB304,2026-05-04,23488101,22.4 MiB
RS03ASHS-MJ03B-10-CTDPFB304,2026-05-11,23488101,22.4 MiB
RS03ASHS-MJ03B-10-CTDPFB304,2026-05-18,23488101,22.4 MiB
RS03ASHS-MJ03B-10-CTDPFB304,2026-05-25,23488101,22.4 MiB
RS03ASHS-MJ03B-10-CTDPFB304,2026-06-01,23488101,22.4 MiB
RS03ASHS-MJ03B-10-CTDPFB304,2026-06-08,23488101,22.4 MiB
RS03ASHS-MJ03B-10-CTDPFB304,2026-06-15,23488101,22.4 MiB
RS03ASHS-MJ03B-10-CTDPFB304,2026-06-22,23488101,22.4 MiB
RS03ASHS-MJ03B-10-CTDPFB304,2026-06-29,23488101,22.4 MiB
RS03ASHS-MJ03B-10-CTDPFB304,2026-07-06,23488101,22.4 MiB
RS03ASHS-MJ03B-10-CTDPFB304,2026-07-13,23488101,22.4 MiB
RS03ASHS-MJ03B-10-CTDPFB304,2026-07-20,23488101,22.4 MiB
RS03ASHS-PN03B-06-CAMHDA301,2026-04-13,917536509552,854.52 GiB
RS03ASHS-PN03B-06-CAMHDA301,2026-04-20,821158743664,764.76 GiB
