refDes,week,delivered_human,c1_expected_human,pct_technical,c3_expected_human,pct_retention,pct_science,pct_climatology
RS03ASHS-PN03B-06-CAMHDA301,2026-06-15,839.52 GiB,831.3 GiB,101.0,4.89 TiB,16.8,,
RS03ASHS-PN03B-06-CAMHDA301,2026-06-22,834.53 GiB,831.3 GiB,100.4,4.89 TiB,16.7,,
RS03ASHS-PN03B-06-CAMHDA301,2026-06-29,846.52 GiB,831.3 GiB,101.8,4.89 TiB,16.9,,
RS03ASHS-PN03B-06-CAMHDA301,2026-07-06,865.53 GiB,831.3 GiB,104.1,4.89 TiB,17.3,,
RS03ASHS-PN03B-06-CAMHDA301,2026-07-13,866.52 GiB,831.3 GiB,104.2,4.89 TiB,17.3,,
RS03ASHS-PN03B-06-CAMHDA301,2026-07-20,867.53 GiB,831.3 GiB,104.4,4.89 TiB,17.3,,
RS03ASHS-PN03B-06-CAMHDA301,2026-07-27,862.52 GiB,831.3 GiB,103.8,4.89 TiB,17.2,,
RS03ASHS-PN03B-06-CAMHDA301,2026-08-03,862.52 GiB,831.3 GiB,103.8,4.89 TiB,17.2,,
CE02SHBP-LJ01D-06-CTDBPN106,2026-05-11,0 bytes,0 bytes,,30.8 MiB,0.0,,
CE02SHBP-LJ01D-06-CTDBPN106,2026-05-18,0 bytes,0 bytes,,30.8 MiB,0.0,,
CE02SHBP-LJ01D-06-CTDBPN106,2026-05-25,0 bytes,0 bytes,,30.8 MiB,0.0,,
CE02SHBP-LJ01D-06-CTDBPN106,2026-06-01,0 bytes,0 bytes,,30.8 MiB,0.0,,
CE02SHBP-LJ01D-06-CTDBPN106,2026-06-08,0 bytes,0 bytes,,30.8 MiB,0.0,,
CE02SHBP-LJ01D-06-CTDBPN106,2026-06-15,0 bytes,0 bytes,,30.8 MiB,0.0,,
CE02SHBP-LJ01D-06-CTDBPN106,2026-06-22,0 bytes,0 bytes,,30.8 MiB,0.0,,
CE02SHBP-LJ01D-06-CTDBPN106,2026-06-29,0 bytes,0 bytes,,30.8 MiB,0.0,,
CE02SHBP-LJ01D-06-CTDBPN106,2026-07-06,0 bytes,0 bytes,,30.8 MiB,0.0,,
CE02SHBP-LJ01D-06-CTDBPN106,2026-07-13,0 bytes,0 bytes,,30.8 MiB,0.0,,
CE02SHBP-LJ01D-06-CTDBPN106,2026-07-20,0 bytes,0 bytes,,30.8 MiB,0.0,,
CE02SHBP-LJ01D-06-CTDBPN106,2026-07-27,0 bytes,0 bytes,,30.8 MiB,0.0,,
CE02SHBP-LJ01D-06-CTDBPN106,2026-08-03,0 bytes,0 bytes,,30.8 MiB,0.0,,
CE04OSBP-LJ01C-06-CTDBPO108,2026-05-11,30.8 MiB,30.8 MiB,100.0,30.8 MiB,100.0,100.0,
CE04OSBP-LJ01C-06-CTDBPO108,2026-05-18,30.8 MiB,30.8 MiB,100.0,30.8 MiB,100.0,100.0,
CE04OSBP-LJ01C-06-CTDBPO108,2026-05-25,30.8 MiB,30.8 MiB,100.0,30.8 MiB,100.0,100.0,
CE04OSBP-LJ01C-06-CTDBPO108,2026-06-01,30.8 MiB,30.8 MiB,100.0,30.8 MiB,100.0,100.0,
CE04OSBP-LJ01C-06-CTDBPO108,2026-06-08,30.8 MiB,30.8 MiB,100.0,30.8 MiB,100.0,100.0,
CE04OSBP-LJ01C-06-CTDBPO108,2026-06-15,30.8 MiB,30.8 MiB,100.0,30.8 MiB,100.0,100.0,
CE04OSBP-LJ01C-06-CTDBPO108,2026-06-22,30.8 MiB,30.8 MiB,100.0,30.8 MiB,100.0,100.0,
CE04OSBP-LJ01C-06-CTDBPO108,2026-06-29,30.8 MiB,30.8 MiB,100.0,30.8 MiB,100.0,100.0,
CE04OSBP-LJ01C-06-CTDBPO108,2026-07-06,30.8 MiB,30.8 MiB,100.0,30.8 MiB,100.0,100.0,
CE04OSBP-LJ01C-06-CTDBPO108,2026-07-13,30.8 MiB,30.8 MiB,100.0,30.8 MiB,100.0,100.0,
CE04OSBP-LJ01C-06-CTDBPO108,2026-07-20,30.8 MiB,30.8 MiB,100.0,30.8 MiB,100.0,100.0,
CE04OSBP-LJ01C-06-CTDBPO108,2026-07-27,30.8 MiB,30.8 MiB,100.0,30.8 MiB,100.0,100.0,
CE04OSBP-LJ01C-06-CTDBPO108,2026-08-03,30.8 MiB,30.8 MiB,100.0,30.8 MiB,100.0,100.0,
RS01SBPS-SF01A-2A-CTDPFA102,2026-05-11,25.2 MiB,25.2 MiB,100.0,25.2 MiB,100.0,100.0,
RS01SBPS-SF01A-2A-CTDPFA102,2026-05-18,25.2 MiB,25.2 MiB,100.0,25.2 MiB,100.0,100.0,
RS01SBPS-SF01A-2A-CTDPFA102,2026-05-25,25.2 MiB,25.2 MiB,100.0,25.2 MiB,100.0,100.0,
RS01SBPS-SF01A-2A-CTDPFA102,2026-06-01,25.2 MiB,25.2 MiB,100.0,25.2 MiB,100.0,100.0,
RS01SBPS-SF01A-2A-CTDPFA102,2026-06-08,25.2 MiB,25.2 MiB,100.0,25.2 MiB,100.0,100.0,
RS01SBPS-SF01A-2A-CTDPFA102,2026-06-15,25.2 MiB,25.2 MiB,100.0,25.2 MiB,100.0,100.0,
RS01SBPS-SF01A-2A-CTDPFA102,2026-06-22,25.2 MiB,25.2 MiB,100.0,25.2 MiB,100.0,100.0,
RS01SBPS-SF01A-2A-CTDPFA102,2026-06-29,25.2 MiB,25.2 MiB,100.0,25.2 MiB,100.0,100.0,
RS01SBPS-SF01A-2A-CTDPFA102,2026-07-06,25.2 MiB,25.2 MiB,100.0,25.2 MiB,100.0,100.0,
RS01SBPS-SF01A-2A-CTDPFA102,2026-07-13,25.2 MiB,25.2 MiB,100.0,25.2 MiB,100.0,100.0,
RS01SBPS-SF01A-2A-CTDPFA102,2026-07-20,21.42 MiB,25.2 MiB,85.0,25.2 MiB,85.0,100.0,
RS01SBPS-SF01A-2A-CTDPFA102,2026-07-27,22.7 MiB,25.2 MiB,90.1,25.2 MiB,90.1,100.0,
RS01SBPS-SF01A-2A-CTDPFA102,2026-08-03,25.2 MiB,25.2 MiB,100.0,25.2 MiB,100.0,100.0,
RS01SBPS-PC01A-4A-CTDPFA103,2026-05-11,30.8 MiB,30.8 MiB,100.0,30.8 MiB,100.0,100.0,
RS01SBPS-PC01A-4A-CTDPFA103,2026-05-18,30.8 MiB,30.8 MiB,100.0,30.8 MiB,100.0,100.0,
RS01SBPS-PC01A-4A-CTDPFA103,2026-05-25,30.8 MiB,30.8 MiB,100.0,30.8 MiB,100.0,100.0,
RS01SBPS-PC01A-4A-CTDPFA103,2026-06-01,30.8 MiB,30.8 MiB,100.0,30.8 MiB,100.0,100.0,
RS01SBPS-PC01A-4A-CTDPFA103,2026-06-08,30.8 MiB,30.8 MiB,100.0,30.8 MiB,100.0,100.0,
RS01SBPS-PC01A-4A-CTDPFA103,2026-06-15,30.8 MiB,30.8 MiB,100.0,30.8 MiB,100.0,100.0,
RS01SBPS-PC01A-4A-CTDPFA103,2026-06-22,30.8 MiB,30.8 MiB,100.0,30.8 MiB,100.0,100.0,
RS01SBPS-PC01A-4A-CTDPFA103,2026-06-29,30.8 MiB,30.8 MiB,100.0,30.8 MiB,100.0,100.0,
RS01SBPS-PC01A-4A-CTDPFA103,2026-07-06,30.8 MiB,30.8 MiB,100.0,30.8 MiB,100.0,100.0,
RS01SBPS-PC01A-4A-CTDPFA103,2026-07-13,30.8 MiB,30.8 MiB,100.0,30.8 MiB,100.0,100.0,
RS01SBPS-PC01A-4A-CTDPFA103,2026-07-20,30.8 MiB,30.8 MiB,100.0,30.8 MiB,100.0,100.0,
RS01SBPS-PC01A-4A-CTDPFA103,2026-07-27,30.8 MiB,30.8 MiB,100.0,30.8 MiB,100.0,100.0,
RS01SBPS-PC01A-4A-CTDPFA103,2026-08-03,30.8 MiB,30.8 MiB,100.0,30.8 MiB,100.0,100.0,
CE04OSPS-SF01B-2A-CTDPFA107,2026-05-11,25.2 MiB,25.2 MiB,100.0,25.2 MiB,100.0,100.0,
CE04OSPS-SF01B-2A-CTDPFA107,2026-05-18,25.2 MiB,25.2 MiB,100.0,25.2 MiB,100.0,100.0,
CE04OSPS-SF01B-2A-CTDPFA107,2026-05-25,25.2 MiB,25.2 MiB,100.0,25.2 MiB,100.0,100.0,
CE04OSPS-SF01B-2A-CTDPFA107,2026-06-01,25.2 MiB,25.2 MiB,100.0,25.2 MiB,100.0,100.0,
CE04OSPS-SF01B-2A-CTDPFA107,2026-06-08,25.2 MiB,25.2 MiB,100.0,25.2 MiB,100.0,100.0,
CE04OSPS-SF01B-2A-CTDPFA107,2026-06-15,25.2 MiB,25.2 MiB,100.0,25.2 MiB,100.0,100.0,
CE04OSPS-SF01B-2A-CTDPFA107,2026-06-22,25.2 MiB,25.2 MiB,100.0,25.2 MiB,100.0,100.0,
CE04OSPS-SF01B-2A-CTDPFA107,2026-06-29,25.2 MiB,25.2 MiB,100.0,25.2 MiB,100.0,100.0,
CE04OSPS-SF01B-2A-CTDPFA107,2026-07-06,25.2 MiB,25.2 MiB,100.0,25.2 MiB,100.0,100.0,
CE04OSPS-SF01B-2A-CTDPFA107,2026-07-13,25.2 MiB,25.2 MiB,100.0,25.2 MiB,100.0,98.5,
CE04OSPS-SF01B-2A-CTDPFA107,2026-07-20,25.2 MiB,25.2 MiB,100.0,25.2 MiB,100.0,100.0,
CE04OSPS-SF01B-2A-CTDPFA107,2026-07-27,25.2 MiB,25.2 MiB,100.0,25.2 MiB,100.0,100.0,
CE04OSPS-SF01B-2A-CTDPFA107,2026-08-03,25.2 MiB,25.2 MiB,100.0,25.2 MiB,100.0,100.0,
CE04OSPS-PC01B-4A-CTDPFA109,2026-05-11,30.8 MiB,30.8 MiB,100.0,30.8 MiB,100.0,100.0,
CE04OSPS-PC01B-4A-CTDPFA109,2026-05-18,30.8 MiB,30.8 MiB,100.0,30.8 MiB,100.0,100.0,
CE04OSPS-PC01B-4A-CTDPFA109,2026-05-25,30.8 MiB,30.8 MiB,100.0,30.8 MiB,100.0,100.0,
CE04OSPS-PC01B-4A-CTDPFA109,2026-06-01,30.8 MiB,30.8 MiB,100.0,30.8 MiB,100.0,100.0,
CE04OSPS-PC01B-4A-CTDPFA109,2026-06-08,30.8 MiB,30.8 MiB,100.0,30.8 MiB,100.0,100.0,
CE04OSPS-PC01B-4A-CTDPFA109,2026-06-15,30.8 MiB,30.8 MiB,100.0,30.8 MiB,100.0,100.0,
CE04OSPS-PC01B-4A-CTDPFA109,2026-06-22,30.8 MiB,30.8 MiB,100.0,30.8 MiB,100.0,100.0,
CE04OSPS-PC01B-4A-CTDPFA109,2026-06-29,30.8 MiB,30.8 MiB,100.0,30.8 MiB,100.0,100.0,
CE04OSPS-PC01B-4A-CTDPFA109,2026-07-06,30.8 MiB,30.8 MiB,100.0,30.8 MiB,100.0,100.0,
CE04OSPS-PC01B-4A-CTDPFA109,2026-07-13,30.8 MiB,30.8 MiB,100.0,30.8 MiB,100.0,100.0,
CE04OSPS-PC01B-4A-CTDPFA109,2026-07-20,30.8 MiB,30.8 MiB,100.0,30.8 MiB,100.0,100.0,
CE04OSPS-PC01B-4A-CTDPFA109,2026-07-27,30.8 MiB,30.8 MiB,100.0,30.8 MiB,100.0,100.0,
CE04OSPS-PC01B-4A-CTDPFA109,2026-08-03,30.8 MiB,30.8 MiB,100.0,30.8 MiB,100.0,100.0,
RS03AXPS-SF03A-2A-CTDPFA302,2026-05-11,25.2 MiB,25.2 MiB,100.0,25.2 MiB,100.0,100.0,
RS03AXPS-SF03A-2A-CTDPFA302,2026-05-18,25.2 MiB,25.2 MiB,100.0,25.2 MiB,100.0,100.0,
RS03AXPS-SF03A-2A-CTDPFA302,2026-05-25,25.2 MiB,25.2 MiB,100.0,25.2 MiB,100.0,100.0,
RS03AXPS-SF03A-2A-CTDPFA302,2026-06-01,25.2 MiB,25.2 MiB,100.0,25.2 MiB,100.0,100.0,
RS03AXPS-SF03A-2A-CTDPFA302,2026-06-08,25.2 MiB,25.2 MiB,100.0,25.2 MiB,100.0,100.0,
RS03AXPS-SF03A-2A-CTDPFA302,2026-06-15,25.2 MiB,25.2 MiB,100.0,25.2 MiB,100.0,100.0,
RS03AXPS-SF03A-2A-CTDPFA302,2026-06-22,25.2 MiB,25.2 MiB,100.0,25.2 MiB,100.0,100.0,
RS03AXPS-SF03A-2A-CTDPFA302,2026-06-29,25.2 MiB,25.2 MiB,100.0,25.2 MiB,100.0,100.0,
RS03AXPS-SF03A-2A-CTDPFA302,2026-07-06,25.2 MiB,25.2 MiB,100.0,25.2 MiB,100.0,100.0,
RS03AXPS-SF03A-2A-CTDPFA302,2026-07-13,25.2 MiB,25.2 MiB,100.0,25.2 MiB,100.0,100.0,
RS03AXPS-SF03A-2A-CTDPFA302,2026-07-20,25.2 MiB,25.2 MiB,100.0,25.2 MiB,100.0,100.0,
RS03AXPS-SF03A-2A-CTDPFA302,2026-07-27,25.2 MiB,25.2 MiB,100.0,25.2 MiB,100.0,100.0,
RS03AXPS-SF03A-2A-CTDPFA302,2026-08-03,25.2 MiB,25.2 MiB,100.0,25.2 MiB,100.0,100.0,
RS03AXPS-PC03A-4A-CTDPFA303,2026-05-11,30.8 MiB,30.8 MiB,100.0,30.8 MiB,100.0,100.0,
RS03AXPS-PC03A-4A-CTDPFA303,2026-05-18,30.8 MiB,30.8 MiB,100.0,30.8 MiB,100.0,100.0,
RS03AXPS-PC03A-4A-CTDPFA303,2026-05-25,30.8 MiB,30.8 MiB,100.0,30.8 MiB,100.0,100.0,
RS03AXPS-PC03A-4A-CTDPFA303,2026-06-01,30.8 MiB,30.8 MiB,100.0,30.8 MiB,100.0,100.0,
RS03AXPS-PC03A-4A-CTDPFA303,2026-06-08,30.8 MiB,30.8 MiB,100.0,30.8 MiB,100.0,100.0,
RS03AXPS-PC03A-4A-CTDPFA303,2026-06-15,30.8 MiB,30.8 MiB,100.0,30.8 MiB,100.0,100.0,
RS03AXPS-PC03A-4A-CTDPFA303,2026-06-22,30.8 MiB,30.8 MiB,100.0,30.8 MiB,100.0,100.0,
RS03AXPS-PC03A-4A-CTDPFA303,2026-06-29,30.8 MiB,30.8 MiB,100.0,30.8 MiB,100.0,100.0,
RS03AXPS-PC03A-4A-CTDPFA303,2026-07-06,30.8 MiB,30.8 MiB,100.0,30.8 MiB,100.0,100.0,
RS03AXPS-PC03A-4A-CTDPFA303,2026-07-13,30.8 MiB,30.8 MiB,100.0,30.8 MiB,100.0,100.0,
RS03AXPS-PC03A-4A-CTDPFA303,2026-07-20,30.8 MiB,30.8 MiB,100.0,30.8 MiB,100.0,100.0,
RS03AXPS-PC03A-4A-CTDPFA303,2026-07-27,30.8 MiB,30.8 MiB,100.0,30.8 MiB,100.0,100.0,
RS03AXPS-PC03A-4A-CTDPFA303,2026-08-03,30.8 MiB,30.8 MiB,100.0,30.8 MiB,100.0,100.0,
RS01SLBS-LJ01A-12-CTDPFB101,2026-05-11,30.8 MiB,30.8 MiB,100.0,30.8 MiB,100.0,100.0,
RS01SLBS-LJ01A-12-CTDPFB101,2026-05-18,30.8 MiB,30.8 MiB,100.0,30.8 MiB,100.0,100.0,
RS01SLBS-LJ01A-12-CTDPFB101,2026-05-25,30.8 MiB,30.8 MiB,100.0,30.8 MiB,100.0,100.0,
RS01SLBS-LJ01A-12-CTDPFB101,2026-06-01,30.8 MiB,30.8 MiB,100.0,30.8 MiB,100.0,100.0,
RS01SLBS-LJ01A-12-CTDPFB101,2026-06-08,30.8 MiB,30.8 MiB,100.0,30.8 MiB,100.0,100.0,
RS01SLBS-LJ01A-12-CTDPFB101,2026-06-15,30.8 MiB,30.8 MiB,100.0,30.8 MiB,100.0,100.0,
RS01SLBS-LJ01A-12-CTDPFB101,2026-06-22,30.8 MiB,30.8 MiB,100.0,30.8 MiB,100.0,100.0,
RS01SLBS-LJ01A-12-CTDPFB101,2026-06-29,30.8 MiB,30.8 MiB,100.0,30.8 MiB,100.0,100.0,
RS01SLBS-LJ01A-12-CTDPFB101,2026-07-06,30.8 MiB,30.8 MiB,100.0,30.8 MiB,100.0,100.0,
RS01SLBS-LJ01A-12-CTDPFB101,2026-07-13,30.8 MiB,30.8 MiB,100.0,30.8 MiB,100.0,100.0,
RS01SLBS-LJ01A-12-CTDPFB101,2026-07-20,30.8 MiB,30.8 MiB,100.0,30.8 MiB,100.0,100.0,
RS01SLBS-LJ01A-12-CTDPFB101,2026-07-27,30.8 MiB,30.8 MiB,100.0,30.8 MiB,100.0,100.0,
RS01SLBS-LJ01A-12-CTDPFB101,2026-08-03,30.8 MiB,30.8 MiB,100.0,30.8 MiB,100.0,100.0,
RS03AXBS-LJ03A-12-CTDPFB301,2026-05-11,30.8 MiB,30.8 MiB,100.0,30.8 MiB,100.0,100.0,
RS03AXBS-LJ03A-12-CTDPFB301,2026-05-18,30.8 MiB,30.8 MiB,100.0,30.8 MiB,100.0,100.0,
RS03AXBS-LJ03A-12-CTDPFB301,2026-05-25,30.8 MiB,30.8 MiB,100.0,30.8 MiB,100.0,100.0,
RS03AXBS-LJ03A-12-CTDPFB301,2026-06-01,30.8 MiB,30.8 MiB,100.0,30.8 MiB,100.0,100.0,
RS03AXBS-LJ03A-12-CTDPFB301,2026-06-08,30.8 MiB,30.8 MiB,100.0,30.8 MiB,100.0,100.0,
RS03AXBS-LJ03A-12-CTDPFB301,2026-06-15,30.8 MiB,30.8 MiB,100.0,30.8 MiB,100.0,100.0,
RS03AXBS-LJ03A-12-CTDPFB301,2026-06-22,30.8 MiB,30.8 MiB,100.0,30.8 MiB,100.0,100.0,
RS03AXBS-LJ03A-12-CTDPFB301,2026-06-29,30.8 MiB,30.8 MiB,100.0,30.8 MiB,100.0,100.0,
RS03AXBS-LJ03A-12-CTDPFB301,2026-07-06,30.8 MiB,30.8 MiB,100.0,30.8 MiB,100.0,100.0,
RS03AXBS-LJ03A-12-CTDPFB301,2026-07-13,30.8 MiB,30.8 MiB,100.0,30.8 MiB,100.0,100.0,
RS03AXBS-LJ03A-12-CTDPFB301,2026-07-20,30.8 MiB,30.8 MiB,100.0,30.8 MiB,100.0,100.0,
RS03AXBS-LJ03A-12-CTDPFB301,2026-07-27,30.8 MiB,30.8 MiB,100.0,30.8 MiB,100.0,100.0,
RS03AXBS-LJ03A-12-CTDPFB301,2026-08-03,30.8 MiB,30.8 MiB,100.0,30.8 MiB,100.0,100.0,
RS03ASHS-MJ03B-10-CTDPFB304,2026-05-11,22.4 MiB,23.1 MiB,97.0,23.1 MiB,97.0,100.0,
RS03ASHS-MJ03B-10-CTDPFB304,2026-05-18,22.4 MiB,23.1 MiB,97.0,23.1 MiB,97.0,100.0,
RS03ASHS-MJ03B-10-CTDPFB304,2026-05-25,22.4 MiB,23.1 MiB,97.0,23.1 MiB,97.0,100.0,
RS03ASHS-MJ03B-10-CTDPFB304,2026-06-01,22.4 MiB,23.1 MiB,97.0,23.1 MiB,97.0,100.0,
RS03ASHS-MJ03B-10-CTDPFB304,2026-06-08,22.4 MiB,23.1 MiB,97.0,23.1 MiB,97.0,100.0,
RS03ASHS-MJ03B-10-CTDPFB304,2026-06-15,22.4 MiB,23.1 MiB,97.0,23.1 MiB,97.0,100.0,
RS03ASHS-MJ03B-10-CTDPFB304,2026-06-22,22.4 MiB,23.1 MiB,97.0,23.1 MiB,97.0,100.0,
RS03ASHS-MJ03B-10-CTDPFB304,2026-06-29,22.4 MiB,23.1 MiB,97.0,23.1 MiB,97.0,100.0,
RS03ASHS-MJ03B-10-CTDPFB304,2026-07-06,22.4 MiB,23.1 MiB,97.0,23.1 MiB,97.0,100.0,
RS03ASHS-MJ03B-10-CTDPFB304,2026-07-13,22.4 MiB,23.1 MiB,97.0,23.1 MiB,97.0,100.0,
RS03ASHS-MJ03B-10-CTDPFB304,2026-07-20,22.4 MiB,23.1 MiB,97.0,23.1 MiB,97.0,100.0,
RS03ASHS-MJ03B-10-CTDPFB304,2026-07-27,22.4 MiB,23.1 MiB,97.0,23.1 MiB,97.0,100.0,
RS03ASHS-MJ03B-10-CTDPFB304,2026-08-03,22.4 MiB,23.1 MiB,97.0,23.1 MiB,97.0,100.0,
RS03CCAL-MJ03F-12-CTDPFB305,2026-05-11,22.8 MiB,23.1 MiB,98.7,23.1 MiB,98.7,100.0,
RS03CCAL-MJ03F-12-CTDPFB305,2026-05-18,22.7 MiB,23.1 MiB,98.3,23.1 MiB,98.3,100.0,
RS03CCAL-MJ03F-12-CTDPFB305,2026-05-25,22.4 MiB,23.1 MiB,97.0,23.1 MiB,97.0,100.0,
RS03CCAL-MJ03F-12-CTDPFB305,2026-06-01,22.4 MiB,23.1 MiB,97.0,23.1 MiB,97.0,100.0,
RS03CCAL-MJ03F-12-CTDPFB305,2026-06-08,22.4 MiB,23.1 MiB,97.0,23.1 MiB,97.0,100.0,
RS03CCAL-MJ03F-12-CTDPFB305,2026-06-15,22.4 MiB,23.1 MiB,97.0,23.1 MiB,97.0,100.0,
RS03CCAL-MJ03F-12-CTDPFB305,2026-06-22,22.4 MiB,23.1 MiB,97.0,23.1 MiB,97.0,100.0,
RS03CCAL-MJ03F-12-CTDPFB305,2026-06-29,22.4 MiB,23.1 MiB,97.0,23.1 MiB,97.0,100.0,
RS03CCAL-MJ03F-12-CTDPFB305,2026-07-06,22.4 MiB,23.1 MiB,97.0,23.1 MiB,97.0,100.0,
RS03CCAL-MJ03F-12-CTDPFB305,2026-07-13,22.5 MiB,23.1 MiB,97.4,23.1 MiB,97.4,100.0,
RS03CCAL-MJ03F-12-CTDPFB305,2026-07-20,22.6 MiB,23.1 MiB,97.8,23.1 MiB,97.8,100.0,
RS03CCAL-MJ03F-12-CTDPFB305,2026-07-27,22.8 MiB,23.1 MiB,98.7,23.1 MiB,98.7,100.0,
RS03CCAL-MJ03F-12-CTDPFB305,2026-08-03,22.8 MiB,23.1 MiB,98.7,23.1 MiB,98.7,100.0,
RS03ECAL-MJ03E-12-CTDPFB306,2026-05-11,23.1 MiB,23.1 MiB,100.0,23.1 MiB,100.0,100.0,
RS03ECAL-MJ03E-12-CTDPFB306,2026-05-18,23.1 MiB,23.1 MiB,100.0,23.1 MiB,100.0,100.0,
RS03ECAL-MJ03E-12-CTDPFB306,2026-05-25,23.1 MiB,23.1 MiB,100.0,23.1 MiB,100.0,100.0,
RS03ECAL-MJ03E-12-CTDPFB306,2026-06-01,23.1 MiB,23.1 MiB,100.0,23.1 MiB,100.0,100.0,
RS03ECAL-MJ03E-12-CTDPFB306,2026-06-08,23.1 MiB,23.1 MiB,100.0,23.1 MiB,100.0,100.0,
RS03ECAL-MJ03E-12-CTDPFB306,2026-06-15,23.1 MiB,23.1 MiB,100.0,23.1 MiB,100.0,100.0,
RS03ECAL-MJ03E-12-CTDPFB306,2026-06-22,23.1 MiB,23.1 MiB,100.0,23.1 MiB,100.0,100.0,
RS03ECAL-MJ03E-12-CTDPFB306,2026-06-29,23.1 MiB,23.1 MiB,100.0,23.1 MiB,100.0,100.0,
RS03ECAL-MJ03E-12-CTDPFB306,2026-07-06,23.1 MiB,23.1 MiB,100.0,23.1 MiB,100.0,100.0,
RS03ECAL-MJ03E-12-CTDPFB306,2026-07-13,23.1 MiB,23.1 MiB,100.0,23.1 MiB,100.0,100.0,
RS03ECAL-MJ03E-12-CTDPFB306,2026-07-20,23.1 MiB,23.1 MiB,100.0,23.1 MiB,100.0,100.0,
RS03ECAL-MJ03E-12-CTDPFB306,2026-07-27,23.1 MiB,23.1 MiB,100.0,23.1 MiB,100.0,100.0,
RS03ECAL-MJ03E-12-CTDPFB306,2026-08-03,23.1 MiB,23.1 MiB,100.0,23.1 MiB,100.0,100.0,
RS03INT2-MJ03D-11-CTDPFB307,2026-05-11,22.4 MiB,23.1 MiB,97.0,23.1 MiB,97.0,100.0,
RS03INT2-MJ03D-11-CTDPFB307,2026-05-18,22.4 MiB,23.1 MiB,97.0,23.1 MiB,97.0,100.0,
RS03INT2-MJ03D-11-CTDPFB307,2026-05-25,22.4 MiB,23.1 MiB,97.0,23.1 MiB,97.0,100.0,
RS03INT2-MJ03D-11-CTDPFB307,2026-06-01,22.4 MiB,23.1 MiB,97.0,23.1 MiB,97.0,100.0,
RS03INT2-MJ03D-11-CTDPFB307,2026-06-08,22.4 MiB,23.1 MiB,97.0,23.1 MiB,97.0,100.0,
RS03INT2-MJ03D-11-CTDPFB307,2026-06-15,22.4 MiB,23.1 MiB,97.0,23.1 MiB,97.0,100.0,
RS03INT2-MJ03D-11-CTDPFB307,2026-06-22,22.4 MiB,23.1 MiB,97.0,23.1 MiB,97.0,100.0,
RS03INT2-MJ03D-11-CTDPFB307,2026-06-29,22.4 MiB,23.1 MiB,97.0,23.1 MiB,97.0,100.0,
RS03INT2-MJ03D-11-CTDPFB307,2026-07-06,22.4 MiB,23.1 MiB,97.0,23.1 MiB,97.0,100.0,
RS03INT2-MJ03D-11-CTDPFB307,2026-07-13,22.4 MiB,23.1 MiB,97.0,23.1 MiB,97.0,100.0,
RS03INT2-MJ03D-11-CTDPFB307,2026-07-20,22.4 MiB,23.1 MiB,97.0,23.1 MiB,97.0,100.0,
RS03INT2-MJ03D-11-CTDPFB307,2026-07-27,22.4 MiB,23.1 MiB,97.0,23.1 MiB,97.0,100.0,
RS03INT2-MJ03D-11-CTDPFB307,2026-08-03,22.4 MiB,23.1 MiB,97.0,23.1 MiB,97.0,100.0,
RS03INT1-MJ03C-07-D1000A301,2026-05-11,20.35 MiB,20.33 MiB,100.1,20.33 MiB,100.1,100.0,
RS03INT1-MJ03C-07-D1000A301,2026-05-18,20.3 MiB,20.33 MiB,99.9,20.33 MiB,99.9,100.0,
RS03INT1-MJ03C-07-D1000A301,2026-05-25,20.3 MiB,20.33 MiB,99.9,20.33 MiB,99.9,100.0,
RS03INT1-MJ03C-07-D1000A301,2026-06-01,20.3 MiB,20.33 MiB,99.9,20.33 MiB,99.9,100.0,
RS03INT1-MJ03C-07-D1000A301,2026-06-08,20.3 MiB,20.33 MiB,99.9,20.33 MiB,99.9,100.0,
RS03INT1-MJ03C-07-D1000A301,2026-06-15,20.3 MiB,20.33 MiB,99.9,20.33 MiB,99.9,100.0,
RS03INT1-MJ03C-07-D1000A301,2026-06-22,20.3 MiB,20.33 MiB,99.9,20.33 MiB,99.9,100.0,
RS03INT1-MJ03C-07-D1000A301,2026-06-29,20.3 MiB,20.33 MiB,99.9,20.33 MiB,99.9,100.0,
RS03INT1-MJ03C-07-D1000A301,2026-07-06,20.3 MiB,20.33 MiB,99.9,20.33 MiB,99.9,100.0,
RS03INT1-MJ03C-07-D1000A301,2026-07-13,20.3 MiB,20.33 MiB,99.9,20.33 MiB,99.9,100.0,
RS03INT1-MJ03C-07-D1000A301,2026-07-20,20.3 MiB,20.33 MiB,99.9,20.33 MiB,99.9,100.0,
RS03INT1-MJ03C-07-D1000A301,2026-07-27,20.3 MiB,20.33 MiB,99.9,20.33 MiB,99.9,100.0,
RS03INT1-MJ03C-07-D1000A301,2026-08-03,20.3 MiB,20.33 MiB,99.9,20.33 MiB,99.9,100.0,
RS01SBPS-PC01A-4C-FLORDD103,2026-05-11,36.1 MiB,36.4 MiB,99.2,36.4 MiB,99.2,99.7,
RS01SBPS-PC01A-4C-FLORDD103,2026-05-18,36.4 MiB,36.4 MiB,100.0,36.4 MiB,100.0,99.8,
RS01SBPS-PC01A-4C-FLORDD103,2026-05-25,36.4 MiB,36.4 MiB,100.0,36.4 MiB,100.0,99.6,
RS01SBPS-PC01A-4C-FLORDD103,2026-06-01,36.1 MiB,36.4 MiB,99.2,36.4 MiB,99.2,99.2,
RS01SBPS-PC01A-4C-FLORDD103,2026-06-08,36.4 MiB,36.4 MiB,100.0,36.4 MiB,100.0,99.8,
